2026-08-05_wm_content_frame_web_provenance_unreachable_via_widget_panel.md	DB	P2	wm_content_frame_web_provenance_valid unreachable for widget-panel WM content	src/lib/common/ui/window_scene.spl	0	NONE	Gate in window_scene.spl vs .widget-panel wrapper in simple_web_window_renderer.spl; both files present, status OPEN, no fix commit found
2026-08-05_wm_false_success_family_guard_blocked_by_out_of_scope_gaps.md	DB	P2	wm_false_success_family_spec cannot reach clean verdict; service.spl counters unbaselined	src/lib/nogc_async_mut/wm/service.spl	53	test/03_system/gui/wm_host_platform/wm_false_success_family_spec.spl	service.spl present with the port/window counters at :53/:79; doc OPEN, filed out-of-scope, no baseline line added
a2_target_ir_blocked_on_untracked_target_graph_2026-08-10.md	DB	P2	A2 target IR complete but never landed; target_graph.spl vanished	src/compiler/80.driver/driver_build/incremental.spl	0	test/01_unit/compiler/build_graph/target_graph_spec.spl	[PATH DRIFT: 80.driver/cache/target_graph.spl and 80.driver/build_graph/ both absent from disk] work still not in tree
aarch64_real_firmware_boot_gap_and_seed_defects_2026-07-14.md	DB	P2	aarch64 real-firmware boot gap plus arm64 virtio-blk single-sector defect	src/os/services/vfs/arm_fs_exec_vfs.spl	265	NONE	Three-part doc; EFI half superseded by arm64_efi_real_firmware_lane_...2026-08-11.md but the spc=8 miscompile and single-sector ring rema...
absolute_path_entry_asymmetry_native_build_and_test_2026-08-09.md	DB	P2	Absolute --entry rejected by native-build; simple test on abs path silently exits 0	src/app/cli/main.spl	0	NONE	READ-DERIVED filing, OPEN; silent-exit-0 half is fail-open; no fix commit found
add_remove_log_modes_timeout_resource_limit_2026-07-17.md	DB	P3	add_remove_log_modes_spec times out from SIMPLE_LIB=src 600+ file interpreter load	test/02_integration/app/add_remove_log_modes_spec.spl	0	test/02_integration/app/add_remove_log_modes_spec.spl	Doc's own status is INCONCLUSIVE FIX; SIMPLE_TIMEOUT_SECONDS was parsed-and-discarded until a034851236d so the timing is suspect
aes_utilities_unseeded_key_iv_nonce_generators_are_lcg_constants_2026-08-08.md	DB	P2	generate_aes_key/generate_iv/generate_nonce are constant-seeded LCGs	src/lib/common/aes/utilities.spl	286	NONE	All three fns still present at utilities.spl:286/302/306; zero current callers so latent, but a dangerous API by name
after_each_captured_var_compound_assignment_lost_2026-08-04.md	DB	P2	Write in after_each that reads the captured var is lost; constant write is not	src/lib/nogc_sync_mut/spec.spl	0	test/01_unit/std/feature_validation/testing_framework_spec.spl	OPEN, explicitly 'why not fixed now'; closure capture write-back defect in the spec-hook path
angle_bracket_index_lint_parse_mismatch_2026-06-06.md	DB	P2	Angle-bracket index lint suggests a form the parser rejects	src/compiler/10.frontend/core/parser_stmts.spl	0	NONE	Re-verified 2026-08-09 against current bin/simple: both halves still reproduce; lint text lives under src/compiler_rust/ only
animation_subsystems_fully_unwired_2026-07-05.md	DB	P2	Animation subsystems fully built and tested but unreachable in any live GUI lane	src/os/compositor/animation_controller.spl	21	NONE	git grep AnimationController over src/os src/app src/lib/common/ui returns only animation_controller.spl itself; zero production instanti...
any_slot_holds_untagged_scalar_2026-08-05.md	DB	P2	ANY-typed slots hold raw untagged scalars on the JIT lane	src/compiler/70.backend/backend/_MirToLlvm/core_codegen.spl	0	NONE	Rust seed and pure-Simple storage side FIXED per doc, but the read/consumer parity gap is stated as remaining
